method,topology,regime,duplication,schedule,seed,rmse,rmse_vs_oracle,nll,coverage95,prec_trace_ratio,prec_rel_error,confidence,confidence_oracle,consensus_spread
inv_cov_int,tree,duplicate,16,adversarial,0,0.7681128219560094,0.4119970441359512,4.707211126149405,1.0,0.2826728410507148,0.7246436279636073,1.1259800234583641,3.6736424324257597,0.11970153741259804
bp_backtrack,tree,duplicate,16,adversarial,0,0.06740624140795035,0.3447401519429575,38230.29067003533,0.0625,451613.8843267598,459330.98061704886,29.109110143182033,3.6736424324257597,5.618759783018131
bp_cavity,tree,duplicate,16,adversarial,0,0.08240136541473816,0.31409291965464836,-3.904908491686971,1.0,13.78214402680779,13.085912717873363,8.861364433051609,3.6736424324257597,1.7763568394002505e-15
bp_trw,tree,duplicate,16,adversarial,0,0.08240136541473816,0.31409291965464836,-3.904908491686971,1.0,13.78214402680779,13.085912717873363,8.861364433051609,3.6736424324257597,1.7763568394002505e-15
ec_exact,tree,duplicate,100,sync,0,0.3618965759397657,5.292638656758962e-16,1.0379245844971836,1.0,1.0,6.638403658368934e-16,3.67364243242576,3.6736424324257597,3.552713678800501e-15
naive_sum,tree,duplicate,100,sync,0,0.07473413642122398,0.34451694461275745,4168845806737470.0,0.0,4.958643300865151e+16,5.082862130808757e+16,80.21575267259932,3.6736424324257597,3.474878793600965
mean_pool,tree,duplicate,100,sync,0,1.063903217690886,0.7085082999787893,5.736838975592843,1.0,0.21948085825606667,0.7989864039373802,0.768765179077155,3.6736424324257597,0.000946051658895386
cov_int,tree,duplicate,100,sync,0,0.9856212416059768,0.6352012882448401,5.324070708594346,1.0,0.2347822307890226,0.7882683012018394,0.9028948515306974,3.6736424324257597,3.9968028886505635e-15
inv_cov_int,tree,duplicate,100,sync,0,0.8185674913701417,0.49798410747575267,4.622842545808629,0.953125,0.3145018202822471,0.7059644596913152,1.3536588697082388,3.6736424324257597,0.43912073588656275
bp_backtrack,tree,duplicate,100,sync,0,0.07053491240220304,0.3447776169590454,241239098250.9068,0.0,2769248373793.0947,2839276730268.124,60.63699417943689,3.6736424324257597,3.57421306682847
bp_cavity,tree,duplicate,100,sync,0,0.07383207179254928,0.33821616476593264,-1.7162315387450016,0.75,85.36215057693144,86.36702393796423,12.504043705968375,3.6736424324257597,1.7763568394002505e-15
bp_trw,tree,duplicate,100,sync,0,0.07383207179254928,0.33821616476593264,-1.7162315387450016,0.75,85.36215057693144,86.36702393796423,12.504043705968375,3.6736424324257597,1.7763568394002505e-15
ec_exact,tree,duplicate,100,async,0,0.3618965759397657,5.292638656758962e-16,1.0379245844971836,1.0,1.0,6.638403658368934e-16,3.67364243242576,3.6736424324257597,3.552713678800501e-15
naive_sum,tree,duplicate,100,async,0,0.05258821132526944,0.3513390740077476,92054707.56254357,0.0,2356205677.025357,2423599295.5016894,45.82890651263941,3.6736424324257597,8.344325464930414
mean_pool,tree,duplicate,100,async,0,1.0651265775662568,0.7100136862986519,5.7279826610569735,1.0,0.22042873877206764,0.797792843053467,0.7761612504548416,3.6736424324257597,0.004510223606218111
cov_int,tree,duplicate,100,async,0,0.986677759598642,0.6361811738723997,5.328566533797169,1.0,0.2346886722388993,0.7883264566029025,0.902164312609268,3.6736424324257597,4.882962865826457e-06
inv_cov_int,tree,duplicate,100,async,0,1.0709718340507342,0.7224309617956178,5.3138139549070385,0.859375,0.34832197667694015,0.6568990775210841,1.4313448873153118,3.6736424324257597,0.10994928959022277
bp_backtrack,tree,duplicate,100,async,0,0.05957957483926473,0.34887305448642314,277217.12138904206,0.0,5205411.4152853,5338343.775088359,33.879316962897406,3.6736424324257597,6.218023062471435
bp_cavity,tree,duplicate,100,async,0,0.07383207179254908,0.3382161647659332,-1.7162315387450282,0.75,85.36215057693146,86.36702393796426,12.504043705968375,3.6736424324257597,1.7763568394002505e-15
bp_trw,tree,duplicate,100,async,0,0.07383207179254908,0.3382161647659332,-1.7162315387450282,0.75,85.36215057693146,86.36702393796426,12.504043705968375,3.6736424324257597,1.7763568394002505e-15
ec_exact,tree,duplicate,100,lossy,0,0.3618965759397657,5.292638656758962e-16,1.0379245844971836,1.0,1.0,6.638403658368934e-16,3.67364243242576,3.6736424324257597,3.552713678800501e-15
naive_sum,tree,duplicate,100,lossy,0,0.06490600437180527,0.3431157481637669,73566092.10917807,0.0,1118057668.3950293,1136832640.5365515,44.49706774346011,3.6736424324257597,6.106255991133558
mean_pool,tree,duplicate,100,lossy,0,1.0643935222025773,0.7093663537631055,5.732160616309227,1.0,0.21993465832706194,0.7991763392838982,0.7743916574289459,3.6736424324257597,0.017734582847806046
cov_int,tree,duplicate,100,lossy,0,0.9855101110595645,0.6350603827474505,5.323000823948757,1.0,0.2348223642652208,0.7882173005958746,0.903174834054846,3.6736424324257597,1.3730848896775782e-06
inv_cov_int,tree,duplicate,100,lossy,0,0.9823758217644181,0.6534688806581999,5.271143229940069,0.875,0.3185594771065431,0.6965448374433991,1.326039690013702,3.6736424324257597,0.23077930431870142
bp_backtrack,tree,duplicate,100,lossy,0,0.07074264289308702,0.3498956109708747,207655.9244769767,0.0,2645984.9160568323,2692826.3127458235,32.647331256913475,3.6736424324257597,5.611280733414386
bp_cavity,tree,duplicate,100,lossy,0,0.07383207179254886,0.3382161647659333,-1.7162315387450744,0.75,85.36215057693144,86.36702393796423,12.504043705968375,3.6736424324257597,3.552713678800501e-15
bp_trw,tree,duplicate,100,lossy,0,0.07383207179254886,0.3382161647659333,-1.7162315387450744,0.75,85.36215057693144,86.36702393796423,12.504043705968375,3.6736424324257597,3.552713678800501e-15
ec_exact,tree,duplicate,100,delayed,0,0.3618965759397657,5.292638656758962e-16,1.0379245844971836,1.0,1.0,6.638403658368934e-16,3.67364243242576,3.6736424324257597,3.552713678800501e-15
naive_sum,tree,duplicate,100,delayed,0,0.06925043890780783,0.33761415217167134,291388.5412128109,0.015625,4159796.9290212933,4258427.589890583,33.432860139561114,3.6736424324257597,4.755289756362018
mean_pool,tree,duplicate,100,delayed,0,1.067290325696687,0.7120179326243474,5.742311311167404,1.0,0.2201457575464324,0.7984185934776816,0.7746858807991828,3.6736424324257597,0.013166656277604272
cov_int,tree,duplicate,100,delayed,0,0.9856452219964889,0.635230524860319,5.324247529452773,1.0,0.2347768776518404,0.7882747374613915,0.9028561670117781,3.6736424324257597,0.0002463025486003634
inv_cov_int,tree,duplicate,100,delayed,0,1.0052931072778093,0.6696710366000499,5.184105109692293,0.875,0.33553949940854666,0.6752562030436777,1.3843968887009335,3.6736424324257597,0.2807898813663918
bp_backtrack,tree,duplicate,100,delayed,0,0.05957957483926473,0.34887305448642314,277217.12138904206,0.0,5205411.4152853,5338343.775088359,33.879316962897406,3.6736424324257597,6.218023062471435
bp_cavity,tree,duplicate,100,delayed,0,0.07383207179254908,0.3382161647659332,-1.7162315387450282,0.75,85.36215057693146,86.36702393796426,12.504043705968375,3.6736424324257597,1.7763568394002505e-15
bp_trw,tree,duplicate,100,delayed,0,0.07383207179254908,0.3382161647659332,-1.7162315387450282,0.75,85.36215057693146,86.36702393796426,12.504043705968375,3.6736424324257597,1.7763568394002505e-15
ec_exact,tree,duplicate,100,repeating,0,0.3618965759397657,5.292638656758962e-16,1.0379245844971836,1.0,1.0,6.638403658368934e-16,3.67364243242576,3.6736424324257597,3.552713678800501e-15
naive_sum,tree,duplicate,100,repeating,0,0.07150176406307698,0.3382181460520662,166971181.07734573,0.0,2116143570.570592,2165510136.6684785,46.145487120587184,3.6736424324257597,4.238533120388816
mean_pool,tree,duplicate,100,repeating,0,1.069612823057168,0.7144083914167975,5.756380661948788,1.0,0.21901218448726892,0.7995624510373469,0.7648788973509062,3.6736424324257597,0.0009815676521556238
cov_int,tree,duplicate,100,repeating,0,0.9857657250223864,0.635357891921901,5.325216981277771,1.0,0.23474296984253362,0.7883010953876239,0.9026075942105847,3.6736424324257597,5.405391925172864e-06
inv_cov_int,tree,duplicate,100,repeating,0,1.1230064984405441,0.7757956116969453,5.427857897847039,0.796875,0.34246528758138656,0.6624897148500126,1.415379084615963,3.6736424324257597,0.01755421374484034
bp_backtrack,tree,duplicate,100,repeating,0,0.05957957483926473,0.34887305448642314,277217.12138904206,0.0,5205411.4152853,5338343.775088359,33.879316962897406,3.6736424324257597,6.218023062471435
bp_cavity,tree,duplicate,100,repeating,0,0.07383207179254908,0.3382161647659332,-1.7162315387450282,0.75,85.36215057693146,86.36702393796426,12.504043705968375,3.6736424324257597,1.7763568394002505e-15
bp_trw,tree,duplicate,100,repeating,0,0.07383207179254908,0.3382161647659332,-1.7162315387450282,0.75,85.36215057693146,86.36702393796426,12.504043705968375,3.6736424324257597,1.7763568394002505e-15
ec_exact,tree,duplicate,100,adversarial,0,0.3618965759397657,5.292638656758962e-16,1.0379245844971836,1.0,1.0,6.638403658368934e-16,3.67364243242576,3.6736424324257597,3.552713678800501e-15
naive_sum,tree,duplicate,100,adversarial,0,0.08012980432694383,0.3314138364465722,430682.68362371356,0.03125,4637355.165734585,4745428.41299543,33.29116894795649,3.6736424324257597,8.035149817614489
mean_pool,tree,duplicate,100,adversarial,0,1.0643662749656009,0.7087819176933688,5.748558137646133,1.0,0.2184537061038596,0.8000221440185644,0.759872087855233,3.6736424324257597,0.01233605993602438
cov_int,tree,duplicate,100,adversarial,0,0.9860755958555254,0.6356429953879772,5.326144256868477,1.0,0.23470850124005027,0.7883791116028437,0.9023922798787938,3.6736424324257597,0.0014015292366840182
inv_cov_int,tree,duplicate,100,adversarial,0,0.8535322692846193,0.526072226954569,4.82250156591046,0.96875,0.3058180440212781,0.7138424713242449,1.3058680251450343,3.6736424324257597,0.2839495741463991
bp_backtrack,tree,duplicate,100,adversarial,0,0.07074264289308702,0.3498956109708747,207655.9244769767,0.0,2645984.9160568323,2692826.3127458235,32.647331256913475,3.6736424324257597,5.611280733414386
bp_cavity,tree,duplicate,100,adversarial,0,0.07383207179254886,0.3382161647659333,-1.7162315387450744,0.75,85.36215057693144,86.36702393796423,12.504043705968375,3.6736424324257597,3.552713678800501e-15
bp_trw,tree,duplicate,100,adversarial,0,0.07383207179254886,0.3382161647659333,-1.7162315387450744,0.75,85.36215057693144,86.36702393796423,12.504043705968375,3.6736424324257597,3.552713678800501e-15
ec_exact,tree,replacement,4,sync,0,0.1478090156642491,6.215090958692637e-16,-1.575890450141048,1.0,1.0000000000000009,1.0914387981433694e-15,6.173960948018788,6.173960948018787,4.440892098500626e-15
naive_sum,tree,replacement,4,sync,0,0.15258571093825324,0.11474852447587187,677412019119100.2,0.0,561190571122148.2,563556324819610.2,73.81062893074511,6.173960948018787,3.4862701898588995
mean_pool,tree,replacement,4,sync,0,0.9648922579259009,0.859815014121613,5.553936861288626,1.0,0.06434363305632625,0.937906913926073,0.7325818049094495,6.173960948018787,0.0002334403390860107
cov_int,tree,replacement,4,sync,0,0.9035614521506306,0.7858042728429776,5.146818032809252,1.0,0.071806311167664,0.9302727249270533,0.9314687900195922,6.173960948018787,2.607001281518251e-10
inv_cov_int,tree,replacement,4,sync,0,0.9688732815290583,0.8873449754828355,5.06885893311382,0.796875,0.1048599457601595,0.8941999792766978,1.5509890505135921,6.173960948018787,0.6101579307249421
bp_backtrack,tree,replacement,4,sync,0,0.15121290285729,0.1091688572115333,38009647126.3767,0.0,31173809147.87648,31376995285.258823,54.19655321550164,6.173960948018787,3.3394528965128885
bp_cavity,tree,replacement,4,sync,0,0.14780901566424912,8.727060250188334e-16,-1.5758904501410478,1.0,1.0000000000000004,1.027929706449123e-15,6.173960948018788,6.173960948018787,2.6645352591003757e-15
bp_trw,tree,replacement,4,sync,0,0.14780901566424912,8.727060250188334e-16,-1.5758904501410478,1.0,1.0000000000000004,1.027929706449123e-15,6.173960948018788,6.173960948018787,2.6645352591003757e-15
ec_exact,tree,replacement,4,async,0,0.14780901566424914,4.991061195034462e-16,-1.5758904501410473,1.0,1.0000000000000004,7.867867983484207e-16,6.173960948018788,6.173960948018787,1.7763568394002505e-15
naive_sum,tree,replacement,4,async,0,0.1723973989590032,0.15032892815651938,31959731.410212178,0.0,24307632.773676008,24679895.725287907,39.21797038736919,6.173960948018787,8.400609366046325
mean_pool,tree,replacement,4,async,0,1.0021229777989045,0.8982960866881271,5.703826946907148,1.0,0.06322043919160628,0.9389828917206823,0.6956107831643072,6.173960948018787,0.01630588872899419
cov_int,tree,replacement,4,async,0,0.9340588526435444,0.8198978558730599,5.279413984990749,1.0,0.07054203308149419,0.9314276594896367,0.9031617662171797,6.173960948018787,0.00040686005660695024
inv_cov_int,tree,replacement,4,async,0,1.0644423112745343,0.9748208843398251,5.816843203389884,0.8125,0.09315980054916101,0.9057792967988427,1.2743709451102943,6.173960948018787,0.41003153760490907
bp_backtrack,tree,replacement,4,async,0,0.12986612743825846,0.1137991938188247,44558.072121791716,0.0,54647.76169251726,55075.6640901234,27.321049946228307,6.173960948018787,6.211418456078697
bp_cavity,tree,replacement,4,async,0,0.1478090156642492,8.480768198713943e-16,-1.5758904501410473,1.0,1.0000000000000009,1.18022781194156e-15,6.17396094801879,6.173960948018787,8.881784197001252e-16
bp_trw,tree,replacement,4,async,0,0.1478090156642492,8.480768198713943e-16,-1.5758904501410473,1.0,1.0000000000000009,1.18022781194156e-15,6.17396094801879,6.173960948018787,8.881784197001252e-16
ec_exact,tree,replacement,4,lossy,0,0.1478090156642492,5.202516122400652e-16,-1.575890450141047,1.0,1.0000000000000004,9.153407249354892e-16,6.173960948018788,6.173960948018787,2.6645352591003757e-15
naive_sum,tree,replacement,4,lossy,0,0.2593991321646233,0.2401852132315781,34669625.68538436,0.0,11119195.114128724,11177730.89107443,37.79978855289397,6.173960948018787,6.204033089716297
mean_pool,tree,replacement,4,lossy,0,0.8891836703878836,0.7768596783417794,5.262275877166857,1.0,0.06479699909557803,0.9379718455549424,0.7459881640590257,6.173960948018787,0.04288303277332406
cov_int,tree,replacement,4,lossy,0,0.8393180181148631,0.7175960313801765,4.9036087165766045,1.0,0.07011641146854748,0.9326948673887652,0.8959403024132417,6.173960948018787,0.00031771524099266646
inv_cov_int,tree,replacement,4,lossy,0,0.7938756931188213,0.7023924163897184,4.547842408741689,1.0,0.09920375436881827,0.9053606650969921,1.503313730331975,6.173960948018787,0.32195304349988096
bp_backtrack,tree,replacement,4,lossy,0,0.22400946417273238,0.1918157640862364,60009.93142241887,0.0,27524.26885241598,27583.634842830623,26.01743859930911,6.173960948018787,5.8358448932096465
bp_cavity,tree,replacement,4,lossy,0,0.14780901566424917,9.29122151120862e-16,-1.5758904501410478,1.0,1.0,7.576512518048145e-16,6.173960948018788,6.173960948018787,1.7763568394002505e-15
bp_trw,tree,replacement,4,lossy,0,0.14780901566424917,9.29122151120862e-16,-1.5758904501410478,1.0,1.0,7.576512518048145e-16,6.173960948018788,6.173960948018787,1.7763568394002505e-15
ec_exact,tree,replacement,4,delayed,0,0.14780901566424887,7.149900130664591e-16,-1.5758904501410504,1.0,1.0000000000000007,9.844603916127513e-16,6.173960948018788,6.173960948018787,2.6645352591003757e-15
naive_sum,tree,replacement,4,delayed,0,0.313603168409,0.24721966493052439,216223.20305960113,0.0,40080.023735066134,40593.98426406692,26.71950279453471,6.173960948018787,4.662193539460592
mean_pool,tree,replacement,4,delayed,0,0.9647248346515407,0.8548819363101859,5.592660967061409,1.0,0.06342352741910276,0.9389975099037842,0.7029363320352167,6.173960948018787,0.0036811551020042854
cov_int,tree,replacement,4,delayed,0,0.8690254261573387,0.7461080724448665,4.988060833381836,1.0,0.07082336851437983,0.931684236265667,0.907670005459913,6.173960948018787,0.0007273037804854665
inv_cov_int,tree,replacement,4,delayed,0,0.7580961363367626,0.6593297376454101,4.870911119304683,1.0,0.09005998210559743,0.9133265904442386,1.2732592375334695,6.173960948018787,0.16030586269488345
bp_backtrack,tree,replacement,4,delayed,0,0.12986612743825846,0.1137991938188247,44558.072121791716,0.0,54647.76169251726,55075.6640901234,27.321049946228307,6.173960948018787,6.211418456078697
bp_cavity,tree,replacement,4,delayed,0,0.1478090156642492,8.480768198713943e-16,-1.5758904501410473,1.0,1.0000000000000009,1.18022781194156e-15,6.17396094801879,6.173960948018787,8.881784197001252e-16
bp_trw,tree,replacement,4,delayed,0,0.1478090156642492,8.480768198713943e-16,-1.5758904501410473,1.0,1.0000000000000009,1.18022781194156e-15,6.17396094801879,6.173960948018787,8.881784197001252e-16
ec_exact,tree,replacement,4,repeating,0,0.1478090156642492,4.794466030136323e-16,-1.5758904501410471,1.0,1.0000000000000004,7.876261639208692e-16,6.173960948018788,6.173960948018787,1.7763568394002505e-15
naive_sum,tree,replacement,4,repeating,0,0.2515314950484746,0.2443000633393418,90627605.80657971,0.0,31783671.522574604,32467777.114125885,40.231854029541694,6.173960948018787,4.44869708040126
mean_pool,tree,replacement,4,repeating,0,0.8741430709941755,0.7686846810629717,5.233609460060813,1.0,0.06491901792599337,0.9374478871777602,0.7473438723018031,6.173960948018787,0.016526342011210726
cov_int,tree,replacement,4,repeating,0,0.872356877992051,0.7513082587055849,5.0310181333913295,1.0,0.07185113372279639,0.9303304349212653,0.9323080658039189,6.173960948018787,6.4623265721985845e-06
inv_cov_int,tree,replacement,4,repeating,0,0.7235587420465616,0.639703448311234,4.276711956552517,1.0,0.09403687872593933,0.9117941749536825,1.357767611848603,6.173960948018787,0.25786002631830973
bp_backtrack,tree,replacement,4,repeating,0,0.12986612743825846,0.1137991938188247,44558.072121791716,0.0,54647.76169251726,55075.6640901234,27.321049946228307,6.173960948018787,6.211418456078697
bp_cavity,tree,replacement,4,repeating,0,0.1478090156642492,8.480768198713943e-16,-1.5758904501410473,1.0,1.0000000000000009,1.18022781194156e-15,6.17396094801879,6.173960948018787,8.881784197001252e-16
bp_trw,tree,replacement,4,repeating,0,0.1478090156642492,8.480768198713943e-16,-1.5758904501410473,1.0,1.0000000000000009,1.18022781194156e-15,6.17396094801879,6.173960948018787,8.881784197001252e-16
