seed,method,multiplier,arm,rmse,rmse_vs_oracle,nll,coverage95,prec_trace_ratio,prec_rel_error,confidence,confidence_oracle,consensus_spread
0,inv_cov_int,16,duplicate,0.49073367179489524,0.3927188456088993,3.0935329968274883,1.0,0.261983577800875,0.7344246197041115,1.4324527596557823,4.2279222099339675,4.870837067016964e-11
0,inv_cov_int,16,replacement,0.3520099679648434,0.329502065525504,2.7998734861548944,1.0,0.021722140223726996,0.9782338855294581,1.4142247106943637,9.130282809433865,1.2905876367597102e-10
0,bp_backtrack,16,duplicate,0.1665905768274584,0.09073199384949443,7.197427066686978e+18,0.0,2.183420837591154e+19,2.22302882826965e+19,93.2375358848209,4.2279222099339675,0.061215666236591915
0,bp_backtrack,16,replacement,0.06690960765238471,0.03872357053514376,1.2960343591929382e+18,0.0,1.5212486936368911e+18,1.5219557181085727e+18,92.86116680610576,9.130282809433865,0.0597979340833632
0,bp_cavity,16,duplicate,0.166418213355278,0.08604962782112487,1053081932980272.2,0.0,3289948792575125.0,3347777213481916.0,75.63857602038729,4.2279222099339675,0.0509003797239842
0,bp_cavity,16,replacement,0.06330420432728712,0.032359041224750015,176361891508565.12,0.0,229219682100255.3,229295508083477.38,75.26080809345557,9.130282809433865,0.0498112457626263
0,bp_trw,16,duplicate,0.16620246258634175,0.07639699635792764,67427.3157343219,0.0,224120.72703979549,227805.07993835048,28.822691484792735,4.2279222099339675,0.017116791130387554
0,bp_trw,16,replacement,0.0554170279747453,0.012032467437481351,9399.18987747166,0.0,15615.10330639617,15615.056458889929,28.442123171249868,9.130282809433865,0.01680946352382051
0,ec_exact,32,duplicate,0.1981714524729148,4.2048406722011505e-16,-0.17078914484442828,1.0,0.9999999999999996,6.747096062896382e-16,4.227922209933967,4.2279222099339675,2.6645352591003757e-15
0,ec_exact,32,replacement,0.033937907672340034,5.770589252949756e-16,-6.3952379994988195,1.0,0.9999999999999998,1.3072523723768482e-15,10.48913362009218,10.48913362009218,3.552713678800501e-15
0,naive_sum,32,duplicate,0.16618627045462558,0.07514328529275287,2.4679873453889605e+21,0.0,8.267593624418773e+21,8.402337192095372e+21,105.11652470781942,4.2279222099339675,1.082077574210416e-07
0,naive_sum,32,replacement,0.03383216608229508,0.0035680960521385485,1.2039974269220795e+20,0.0,2.8950778052013818e+20,2.8951808813060302e+20,104.71849269336917,10.48913362009218,1.0066706579436868e-07
0,mean_pool,32,duplicate,0.4245152405225463,0.3111636596452838,3.243064301448008,1.0,0.18625106964903254,0.8270112457294898,0.9848443684793627,4.2279222099339675,2.3711421270888877e-08
0,mean_pool,32,replacement,0.4534526637949793,0.4495480623881427,3.4893273162224894,1.0,0.00784931235208395,0.9921860120968558,0.8002949484272729,10.48913362009218,2.0899582175992748e-08
0,cov_int,32,duplicate,0.43495745629286353,0.3203074432902135,3.038983408060189,1.0,0.2275177137282193,0.7845646357480975,1.3441226570099487,4.2279222099339675,2.886579864025407e-15
0,cov_int,32,replacement,0.4254157737500286,0.42314692104191276,3.15804509282453,1.0,0.009821928617364546,0.990258682193022,1.2418275341012244,10.48913362009218,5.10702591327572e-15
0,inv_cov_int,32,duplicate,0.6002683996418001,0.48226294791402624,3.393575509934916,1.0,0.45255089700755513,0.5225725021457425,2.309979768854299,4.2279222099339675,1.1470150163006565e-08
0,inv_cov_int,32,replacement,0.41961733242406535,0.4322906102664389,3.0691428966917993,1.0,0.011971459801867462,0.9882375746903458,1.506360102242039,10.48913362009218,1.5842500644680513e-09
0,bp_backtrack,32,duplicate,0.16778982237391377,0.0772392148979556,1.3304534087748516e+19,0.0,4.36684167518231e+19,4.440154221501312e+19,94.62761381571175,4.2279222099339675,0.05300807823519449
0,bp_backtrack,32,replacement,0.05725376197541687,0.045684311864744295,1.7753576828646886e+18,0.0,1.5291446322795648e+18,1.531007655606141e+18,94.22873623156639,10.48913362009218,0.09178536860007114
0,bp_cavity,32,duplicate,0.16729871729803683,0.07659860029698481,1992293532510745.0,0.0,6579897585150250.0,6689377140650909.0,77.02749217542484,4.2279222099339675,0.044144023519550046
0,bp_cavity,32,replacement,0.051140992465437414,0.03808386705397153,214956167885837.0,0.0,230409431385252.12,230606882556994.94,76.62887357541788,10.48913362009218,0.07643712085432242
0,bp_trw,32,duplicate,0.16631290623269374,0.07530899919108883,133997.27651573851,0.0,448241.34180569684,455563.079749725,30.209282878699405,4.2279222099339675,0.014889983184584565
0,bp_trw,32,replacement,0.03615575131733231,0.01326653070310164,7425.455082161487,0.0,15696.147255477848,15697.17614168044,29.811184186634044,10.48913362009218,0.025778709326576887
0,ec_exact,100,duplicate,0.19817145247291476,4.1092157155228355e-16,-0.17078914484442867,1.0,0.9999999999999993,8.811551372015628e-16,4.227922209933967,4.2279222099339675,3.552713678800501e-15
0,ec_exact,100,replacement,0.05836747485704203,1.2419958333179738e-15,-5.104531548509688,0.75,1.0000000000000013,1.75028262344999e-15,12.758386994711888,12.758386994711882,5.329070518200751e-15
0,naive_sum,100,duplicate,0.16618627045462572,0.07514328529275173,7.712460454340469e+21,0.0,2.5836230076308667e+22,2.625730372529804e+22,107.39539327419615,4.2279222099339675,1.0431266161958774e-07
0,naive_sum,100,replacement,0.05808113555423386,0.00111465792187197,1.1440283581103676e+21,0.0,2.9054493552147916e+20,2.9054568720233716e+20,106.99496168356305,12.758386994711882,3.5341855664228206e-08
0,mean_pool,100,duplicate,0.42451524052254624,0.31116365964528375,3.2430643014480074,1.0,0.1862510696490326,0.8270112457294898,0.9848443684793632,4.2279222099339675,9.727588179408997e-09
0,mean_pool,100,replacement,0.4600271696367176,0.44079392863784084,3.509305457393706,1.0,0.0025271237975118244,0.9974754568059534,0.7983929733891155,12.758386994711882,1.548961869879406e-08
0,cov_int,100,duplicate,0.4474654397776572,0.33533598520611996,3.057153722908196,1.0,0.23020083435241634,0.7800342889338856,1.3514097094969126,4.2279222099339675,6.661338147750939e-16
0,cov_int,100,replacement,0.38324854712372936,0.36320488560799546,2.9114057065841896,1.0,0.003302481539689486,0.9966984491470052,1.3119557453819097,12.758386994711882,1.3322676295501878e-15
0,inv_cov_int,100,duplicate,0.529500620779657,0.402521062333675,3.222979052432396,1.0,0.3847539311075574,0.6215381226315706,2.0309704361570753,4.2279222099339675,8.04631650197507e-09
0,inv_cov_int,100,replacement,0.6938302191121798,0.6945943048107786,4.6962612901111225,1.0,0.003705315062643859,0.9963179771307303,1.4651279992983997,12.758386994711882,1.6602319519165576e-10
0,bp_backtrack,100,duplicate,0.1658639510967228,0.07667825108901,4.1056143523152806e+19,0.0,1.3646380234944718e+20,1.3872747292772644e+20,96.90781909145645,4.2279222099339675,0.009529608467971684
0,bp_backtrack,100,replacement,0.05911408898234155,0.014297987694912086,6.420986007723428e+18,0.0,1.5346227579461468e+18,1.5349603401395996e+18,96.50753586143998,12.758386994711882,0.02186172445352952
0,bp_cavity,100,duplicate,0.16596222491017693,0.0762116961880693,6171547353007848.0,0.0,2.056217995359453e+16,2.0901443005243856e+16,79.30728827799871,4.2279222099339675,0.0079415421134712
0,bp_cavity,100,replacement,0.05879555914369912,0.011929721028397598,950082153797192.2,0.0,231234867902668.03,231270375522194.78,78.90695969513725,12.758386994711882,0.018214905275726778
0,bp_trw,100,duplicate,0.16616069341898362,0.0752656250745003,418374.740901496,0.0,1400753.9545607779,1423614.3366521194,32.48825661994384,4.2279222099339675,0.002685727338736399
0,bp_trw,100,replacement,0.05816192758212883,0.004161110765350165,62304.473919035365,0.0,15752.374761500505,15751.686698710375,32.08783678987886,12.758386994711882,0.006149762770270684
1,ec_exact,1,duplicate,0.3646561367283616,1.1556479026494047e-15,1.558221567245615,1.0,1.0000000000000002,7.104158891165793e-16,4.3146164250601515,4.314616425060151,3.552713678800501e-15
1,ec_exact,1,replacement,0.3646561367283616,1.1556479026494047e-15,1.558221567245615,1.0,1.0000000000000002,7.104158891165793e-16,4.3146164250601515,4.314616425060151,3.552713678800501e-15
1,naive_sum,1,duplicate,0.4267997342329625,0.2880904769534083,6.53878732437422e+20,0.0,2.60381830968828e+20,2.6515004546681317e+20,98.27934041543257,4.314616425060151,5.808375362903462e-07
1,naive_sum,1,replacement,0.4267997342329625,0.2880904769534083,6.53878732437422e+20,0.0,2.60381830968828e+20,2.6515004546681317e+20,98.27934041543257,4.314616425060151,5.808375362903462e-07
1,mean_pool,1,duplicate,0.9734692053185847,0.837022546302784,5.4279407724019855,1.0,0.17989027111194122,0.8351279007961045,1.0329432323245729,4.314616425060151,1.0599786026688207e-07
1,mean_pool,1,replacement,0.9734692053185847,0.837022546302784,5.4279407724019855,1.0,0.17989027111194122,0.8351279007961045,1.0329432323245729,4.314616425060151,1.0599786026688207e-07
1,cov_int,1,duplicate,0.8748007408322227,0.7499733896925422,4.899409398607721,1.0,0.21301062710144375,0.7989552998116507,1.315274804654862,4.314616425060151,2.4424906541753444e-15
1,cov_int,1,replacement,0.8748007408322227,0.7499733896925422,4.899409398607721,1.0,0.21301062710144375,0.7989552998116507,1.315274804654862,4.314616425060151,2.4424906541753444e-15
1,inv_cov_int,1,duplicate,0.5636830056316491,0.5379246938505838,3.2948298352404732,1.0,0.24879266190830002,0.785047305143434,1.5233507079718867,4.314616425060151,2.900677475992097e-10
1,inv_cov_int,1,replacement,0.5636830056316491,0.5379246938505838,3.2948298352404732,1.0,0.24879266190830002,0.785047305143434,1.5233507079718867,4.314616425060151,2.900677475992097e-10
1,bp_backtrack,1,duplicate,0.43963590450630124,0.33231844087069906,4.170763325065994e+18,0.0,1.3753049346506675e+18,1.4347752797429146e+18,87.71273028425392,4.314616425060151,0.5030042374392565
1,bp_backtrack,1,replacement,0.43963590450630124,0.33231844087069906,4.170763325065994e+18,0.0,1.3753049346506675e+18,1.4347752797429146e+18,87.71273028425392,4.314616425060151,0.5030042374392565
1,bp_cavity,1,duplicate,0.4356584329980824,0.3185380321575674,594648610033549.2,0.0,207229075186824.94,214615003315758.0,70.13726076078237,4.314616425060151,0.41390079316612116
1,bp_cavity,1,replacement,0.4356584329980824,0.3185380321575674,594648610033549.2,0.0,207229075186824.94,214615003315758.0,70.13726076078237,4.314616425060151,0.41390079316612116
1,bp_trw,1,duplicate,0.42778991179250747,0.29148004423769386,35996.07381128695,0.0,14117.135919954744,14402.581947503488,23.36626347152712,4.314616425060151,0.13645604237489195
1,bp_trw,1,replacement,0.42778991179250747,0.29148004423769386,35996.07381128695,0.0,14117.135919954744,14402.581947503488,23.36626347152712,4.314616425060151,0.13645604237489195
1,ec_exact,2,duplicate,0.36465613672836183,1.5561002520134424e-15,1.5582215672456177,1.0,1.0,6.934397189199436e-16,4.314616425060151,4.314616425060151,2.6645352591003757e-15
1,ec_exact,2,replacement,0.2813754718985254,8.589318623013366e-16,0.6879927640368863,1.0,1.0000000000000004,8.994497862559597e-16,5.357800418534543,5.357800418534543,2.6645352591003757e-15
1,naive_sum,2,duplicate,0.42679973423295536,0.28809047695340306,1.307757464874756e+21,0.0,5.2076366193765594e+20,5.303000909336242e+20,99.66563477655247,4.314616425060151,7.274745570384766e-07
1,naive_sum,2,replacement,0.2317330125022067,0.1384343063630935,5.4285979830710456e+20,0.0,2.7189663754713383e+20,2.7329982468901886e+20,99.44781784431773,5.357800418534543,5.307485366756737e-07
1,mean_pool,2,duplicate,0.9734692053185843,0.8370225463027827,5.427940772401978,1.0,0.17989027111194114,0.8351279007961045,1.0329432323245737,4.314616425060151,8.064201950652716e-08
1,mean_pool,2,replacement,1.0360484871539533,0.8601317300887414,5.764492762797344,1.0,0.1046965059460659,0.8999239202654309,0.9173838339635803,5.357800418534543,6.2598385253132e-08
1,cov_int,2,duplicate,0.8117952074169924,0.6822404753480973,4.612621023528854,1.0,0.2107322333875435,0.8034331832727344,1.3061010556089163,4.314616425060151,1.7763568394002505e-15
1,cov_int,2,replacement,0.9008289604514637,0.7499096000628669,5.061806038092003,1.0,0.11942189702224462,0.8833718124370551,1.1330052190307445,5.357800418534543,2.886579864025407e-15
1,inv_cov_int,2,duplicate,1.0806021215632324,0.9378547270154163,6.218625404221794,0.625,0.30942124708060215,0.7090276845739671,1.817131880326855,4.314616425060151,0.13064782965783506
1,inv_cov_int,2,replacement,0.49183777176045057,0.37353662307245206,2.8978890225555247,1.0,0.17725878375522602,0.8294714126360021,1.6927574694517324,5.357800418534543,3.911737378459179e-09
1,bp_backtrack,2,duplicate,0.4787828529093894,0.380638665334337,8.095025249307523e+18,0.0,2.750609869301334e+18,2.834019204694063e+18,89.0827546146528,4.314616425060151,0.9571575564388581
1,bp_backtrack,2,replacement,0.26639497163086046,0.20295899045050897,3.972717658254608e+18,0.0,1.4361247324444237e+18,1.455286790472254e+18,88.91038353262377,5.357800418534543,0.6305750787233535
1,bp_cavity,2,duplicate,0.4591696624315249,0.3494351866042015,1160656352700746.0,0.0,414458150373649.75,425493703021511.6,71.51318382964108,4.314616425060151,0.7835519247792462
1,bp_cavity,2,replacement,0.2538203121066009,0.1844562646019355,546573581837800.75,0.0,216393319517156.75,218734200332937.7,71.32568213995432,5.357800418534543,0.5198242223420664
1,bp_trw,2,duplicate,0.42979053929796374,0.2945542408568637,71754.2765097598,0.125,28234.166505068275,28776.768727257262,24.75154610513767,4.314616425060151,0.25596306057170537
1,bp_trw,2,replacement,0.2337259055728707,0.14407419155105455,30284.05014664,0.0,14741.39059297306,14825.885496043218,24.536937157354583,5.357800418534543,0.17194527730676512
1,ec_exact,4,duplicate,0.3646561367283616,1.161858478934737e-15,1.5582215672456146,1.0,0.9999999999999999,7.4492665250455e-16,4.31461642506015,4.314616425060151,2.6645352591003757e-15
